File Name,Genre,Title,Artist,GT Key,Key Name
country.00070.wav,country,On the Road Again,Willie Nelson,7,E
country.00071.wav,country,Always On My Mind,Willie Nelson,5,D
country.00072.wav,country,City of New Orleans,Willie Nelson,5,D
country.00073.wav,country,Forgiving You Was Easy,Willie Nelson,7,E
country.00074.wav,country,Living In the Promiseland,Willie Nelson,10,G
country.00075.wav,country,Midnight Rider,Willie Nelson,0,A
country.00076.wav,country,Remember Me (When the Candle Lights Are Gleaming),Willie Nelson,5,D
country.00077.wav,country,Uncloudy Day,Willie Nelson,8,F
country.00078.wav,country,Angel Flying Too Close to the Ground,Willie Nelson,0,A
country.00079.wav,country,Last Thing I Needed First Thing This Morning,Willie Nelson,3,C
country.00080.wav,country,Nothing I Can Do About It Now,Willie Nelson,10,G
country.00081.wav,country,Long Sermon,Brad Paisley,0,A
country.00082.wav,country,Me Neither,Brad Paisley,3,C
country.00083.wav,country,Who Needs Pictures,Brad Paisley,7,E
country.00084.wav,country,Don't Breathe,Brad Paisley,10,G
country.00085.wav,country,He Didn't Have to Be,Brad Paisley,0,A
country.00086.wav,country,It Never Woulda Worked Out Anyway,Brad Paisley,1,A#
country.00087.wav,country,Holdin' On to You,Brad Paisley,10,G
country.00088.wav,country,I've Been Better,Brad Paisley,7,E
country.00089.wav,country,We Danced,Brad Paisley,0,A
country.00090.wav,country,Sleepin' On the Foldout,Brad Paisley,7,E
country.00091.wav,country,Cloud of Dust,Brad Paisley,6,D#
country.00092.wav,country,The Nervous Breakdown (Instrumental),Brad Paisley,10,G
country.00093.wav,country,In the Garden,Brad Paisley,10,G
country.00094.wav,country,I Just Want To Dance With You,George Strait,3,C
country.00095.wav,country,One Step at a Time,George Strait,1,A#
country.00096.wav,country,TRUE,George Strait,10,G
country.00097.wav,country,Remember the Alamo,George Strait,8,F
country.00098.wav,country,Maria,George Strait,3,C
country.00099.wav,country,We Really Shouldn't Be Doing This,George Strait,2,B
disco.00000.wav,disco,Lowdown,Boz Scaggs,19,Em
disco.00001.wav,disco,I Will Survive,Gloria Gaynor,12,Am
disco.00002.wav,disco,Look Back Over Your Shoulder,Archie Bell & The Drells,8,F
disco.00003.wav,disco,Deputy of Love,Don Armando's 2nd Ave. Rhumba Band,15,Cm
disco.00004.wav,disco,Run Back,Carl Douglas,7,E
disco.00005.wav,disco,Native New Yorker,Odyssey,15,Cm
disco.00006.wav,disco,Romeo Juliet,Nick Pauls,16,C#m
disco.00007.wav,disco,"So Many Men, So Little Time",Miquel Brown,0,A
disco.00008.wav,disco,"Found a Cure (12"" Disco Mix)",Ashford & Simpson,12,Am
disco.00009.wav,disco,Get Up,Osibisa,15,Cm
disco.00010.wav,disco,Encore,Cheryl Lynn,13,A#m
disco.00011.wav,disco,Can You Feel It,Billy Ocean,12,Am
disco.00012.wav,disco,"She's A Bad Mama Jama (She's Built, She's Stacked)",Carl Carlton,3,C
disco.00013.wav,disco,Back Off Boogaloo (Re-Record),Donna Summer,19,Em
disco.00014.wav,disco,Stayin' Alive,Bee Gees,20,Fm
disco.00015.wav,disco,Boogie Nights,Heatwave,19,Em
disco.00016.wav,disco,Sing a Song,"Earth, Wind & Fire",0,A
disco.00017.wav,disco,You're OK,Ottawan,15,Cm
disco.00018.wav,disco,Sex,Sabrina,16,C#m
disco.00019.wav,disco,I'm Doin' Fine Now,New York City,1,A#
disco.00020.wav,disco,Patches,Clarence Carter,2,B
disco.00021.wav,disco,Never Can Say Goodbye,Gloria Gaynor,3,C
disco.00022.wav,disco,Ooh What a Life (Gerd Janson & Shan Edit),Gibson Brothers,14,Bm
disco.00023.wav,disco,Playboy (Be Me),La Toya Jackson,15,Cm
disco.00024.wav,disco,"Help, Get Me Some Help",Ottawan,9,F#
disco.00025.wav,disco,High Energy,Evelyn Thomas,20,Fm
disco.00026.wav,disco,(Do The) Salsa,La Toya Jackson,8,F
disco.00027.wav,disco,Rapper's Delight,The Sugarhill Gang,0,A
disco.00028.wav,disco,Better Do It Salsa,Gibson Brothers,22,Gm
disco.00029.wav,disco,Heartless,Evelyn Thomas,19,Em
disco.00030.wav,disco,Latin America,Gibson Brothers,10,G
disco.00031.wav,disco,My Simple Heart,The Three Degrees,5,D
disco.00032.wav,disco,Saddle Up,David Christie,17,Dm
disco.00033.wav,disco,You Little Trustmaker,The Tymes,8,F
disco.00034.wav,disco,Reflections (Extended Version),Evelyn Thomas,5,D
disco.00035.wav,disco,Cuba,Gibson Brothers,18,D#m
disco.00036.wav,disco,Reaching for the Best,The Exciters,8,F
disco.00037.wav,disco,Que Sera Mi Vida,Gibson Brothers,9,F#
disco.00038.wav,disco,I Am What I Am,Gloria Gaynor,8,F
disco.00039.wav,disco,I Can't Leave You Alone,George McCrae,10,G
disco.00040.wav,disco,Stress (Remastered),David Christie,22,Gm
disco.00041.wav,disco,Always and Forever,Heatwave,5,D
disco.00042.wav,disco,I Wanna Dance Wit'choo,Disco-Tex & His Sex-O-Lettes,10,G
disco.00043.wav,disco,Satisfaction Guaranteed,Harold & The Blue Notes Melvin,3,C
disco.00044.wav,disco,Hands Up,Ottawan,11,G#
disco.00045.wav,disco,D.I.S.C.O.,Ottawan,1,A#
disco.00046.wav,disco,Hot Stuff,Donna Summer,22,Gm
disco.00047.wav,disco,No More Tears (Enough Is Enough) [feat. Donna Summer],Barbra Streisand,12,Am
disco.00048.wav,disco,Kung Fu Fighting,Carl Douglas,5,D
disco.00049.wav,disco,Boogie Shoes,KC and the Sunshine Band,2,B
disco.00050.wav,disco,That's the Way (I Like It),KC and the Sunshine Band,15,Cm
disco.00051.wav,disco,That's the Way (I Like It),KC and the Sunshine Band,15,Cm
disco.00052.wav,disco,In the Navy,Village People,10,G
disco.00053.wav,disco,"Knock on Wood (1985 7"" Remix)",Amii Stewart,23,G#m
disco.00054.wav,disco,I Want Your Love,Chic,12,Am
disco.00055.wav,disco,Disco Inferno,The Trammps,3,C
disco.00056.wav,disco,Fantasy,"Earth, Wind & Fire",19,Em
disco.00057.wav,disco,Auld Lang Syne,Boney M.,11,G#
disco.00058.wav,disco,Boogie Wonderland (Live),"Earth, Wind & Fire",17,Dm
disco.00059.wav,disco,Let's Groove,"Earth, Wind & Fire",14,Bm
disco.00060.wav,disco,Disco Inferno,The Trammps,8,F
disco.00061.wav,disco,Ring My Bell,Anita Ward,15,Cm
disco.00062.wav,disco,Dance With Me,Peter Brown,15,Cm
disco.00063.wav,disco,Disco Megamix (130 BPM),Boney M. 2000,17,Dm
disco.00064.wav,disco,Funkytown,"Lipps, Inc.",3,C
disco.00065.wav,disco,Shame,"Evelyn ""Champagne"" King",14,Bm
disco.00066.wav,disco,Shake Your Groove Thing,Peaches & Herb,12,Am
disco.00067.wav,disco,Dancing Queen,ABBA,0,A
disco.00068.wav,disco,Take A Chance On Me,ABBA,2,B
disco.00069.wav,disco,"(Shake, Shake, Shake) Shake Your Booty",KC and the Sunshine Band,14,Bm
disco.00070.wav,disco,That's the Way (I Like It),KC and the Sunshine Band,15,Cm
disco.00071.wav,disco,Get Down Tonight,KC and the Sunshine Band,20,Fm
disco.00072.wav,disco,Mamma Mia,ABBA,5,D
disco.00073.wav,disco,I'm Your Boogie Man,KC and the Sunshine Band,22,Gm
disco.00074.wav,disco,Get Down Tonight,KC and the Sunshine Band,20,Fm
disco.00075.wav,disco,Macho Man,Village People,17,Dm
disco.00076.wav,disco,Thank God It's Friday (Extended Version),Love and Kisses,-1,unknown/modulation
disco.00077.wav,disco,Heaven Must Be Missing An Angel,Tavares,3,C
disco.00078.wav,disco,I Am What I Am (2014 Club Version),Gloria Gaynor,8,F
disco.00079.wav,disco,"Love Is Just the Game (John ""Jelly Bean"" Benitez Mix)",Peter Brown,13,A#m
disco.00080.wav,disco,Dazzle You,Dazzle,13,A#m
disco.00081.wav,disco,I'm For You,"Today, Tomorrow, Forever",12,Am
disco.00082.wav,disco,Disco Nights (Rock Freak),G.Q.,20,Fm
disco.00083.wav,disco,Disco Duck (Pt. 1 Vocal),Rick Dees And His Cast Of Idiots,19,Em
disco.00084.wav,disco,Out in the Night,Serge Ponsar,20,Fm
disco.00085.wav,disco,Wordy Rappinghood,Tom Tom Club,19,Em
disco.00086.wav,disco,I Love the Nightlife (Disco 'Round),Alicia Bridges,3,C
disco.00087.wav,disco,He's My Man,The Supremes,-1,unknown/modulation
disco.00088.wav,disco,Star Wars Theme / Cantina Band,Meco,3,C
disco.00089.wav,disco,Disco Inferno,The Trammps,8,F
disco.00090.wav,disco,Fire Island,Village People,10,G
disco.00091.wav,disco,Fly Robin Fly,Silver Convention,15,Cm
disco.00092.wav,disco,Heart of Glass,Blondie,7,E
disco.00093.wav,disco,The Hustle,Van McCoy & The Soul City Symphony,8,F
disco.00094.wav,disco,Why? (12'' Version) [2008 Remastered Version],Bronski Beat,15,Cm
disco.00095.wav,disco,Bad Girls,Donna Summer,17,Dm
disco.00096.wav,disco,"Shame, Shame, Shame (Vocal Version)",Shirley & Company,10,G
disco.00097.wav,disco,Do You Wanna Funk? (feat. Sylvester),Patrick Cowley,13,A#m
disco.00098.wav,disco,Rasputin,Boney M.,14,Bm
disco.00099.wav,disco,Rasputin,Boney M.,14,Bm
hiphop.00000.wav,hiphop,Looking For the Perfect Beat,Afrika Bambaataa & The Soul Sonic Force,19,Em
hiphop.00001.wav,hiphop,Triumph,Wu-Tang Clan,17,Dm
hiphop.00002.wav,hiphop,Buddy (feat. Jungle Brothers & Q-Tip),De La Soul,1,A#
hiphop.00003.wav,hiphop,Friday,Ice Cube,12,Am
hiphop.00004.wav,hiphop,All Good? (feat. Chaka Khan),De La Soul,12,Am
hiphop.00005.wav,hiphop,We Be Clubbin (Remix) [feat. Ice Cube Feat. DMX],Ice Cube,-1,unknown/modulation
hiphop.00006.wav,hiphop,You Can Do It,"Ice Cube, Mack 10 & Ms. Toi",23,G#m
hiphop.00007.wav,hiphop,Gravel Pit,Wu-Tang Clan,12,Am
hiphop.00008.wav,hiphop,Slow and Low,Beastie Boys,14,Bm
hiphop.00009.wav,hiphop,Shake Your Rump,Beastie Boys,19,Em
hiphop.00010.wav,hiphop,Skills to Pay the Bills,Beastie Boys,16,C#m
hiphop.00011.wav,hiphop,Root Down,Beastie Boys,22,Gm
hiphop.00012.wav,hiphop,Sure Shot,Beastie Boys,18,D#m
hiphop.00013.wav,hiphop,Body Movin' (Fatboy Slim Remix),Beastie Boys,19,Em
hiphop.00014.wav,hiphop,Fight for Your Right,Beastie Boys,23,G#m
hiphop.00015.wav,hiphop,Bodhisattva Vow,Beastie Boys,-1,unknown/modulation
hiphop.00016.wav,hiphop,Alive,Beastie Boys,17,Dm
hiphop.00017.wav,hiphop,Jimmy James (Single Version),Beastie Boys,17,Dm
hiphop.00018.wav,hiphop,Three MC's and One DJ,Beastie Boys,-1,unknown/modulation
hiphop.00019.wav,hiphop,Shadrach,Beastie Boys,19,Em
hiphop.00020.wav,hiphop,Brass Monkey,Beastie Boys,18,D#m
hiphop.00021.wav,hiphop,The Negotiation Limerick File,Beastie Boys,-1,unknown/modulation
hiphop.00022.wav,hiphop,Get It Together,Beastie Boys,20,Fm
hiphop.00023.wav,hiphop,Remote Control,Beastie Boys,21,F#m
hiphop.00024.wav,hiphop,Hey Ladies,Beastie Boys,-1,unknown/modulation
hiphop.00025.wav,hiphop,Intergalactic,Beastie Boys,19,Em
hiphop.00026.wav,hiphop,I Can't Take It (No More) [Remix Featuring NAS],3LW,14,Bm
hiphop.00027.wav,hiphop,One Two,The Ambassador,14,Bm
hiphop.00028.wav,hiphop,Divine Lines (feat. Epsilon),Dirt featuring Epsilon,15,Cm
hiphop.00029.wav,hiphop,Try Again (Mixed),Aaliyah,16,C#m
hiphop.00030.wav,hiphop,Bluesy Baby (feat. Speech) [Ed Rush & Optical Remix],ram jam world,20,Fm
hiphop.00031.wav,hiphop,Most Girls,P!nk,17,Dm
hiphop.00032.wav,hiphop,Buddy (Native Tongue Decision),De La Soul,20,Fm
hiphop.00033.wav,hiphop,The Next Episode (feat. Snoop Dogg),Dr. Dre,18,D#m
hiphop.00034.wav,hiphop,Hip Hop Junkies,Nice & Smooth,-1,unknown/modulation
hiphop.00035.wav,hiphop,40 Barz,Cru Thik & Ty Gracie,13,A#m
hiphop.00036.wav,hiphop,Brass Monkey,Beastie Boys,18,D#m
hiphop.00037.wav,hiphop,Three MC's and One DJ,Beastie Boys,15,Cm
hiphop.00038.wav,hiphop,California Love (feat. Roger Troutman & Dr. Dre),2Pac,22,Gm
hiphop.00039.wav,hiphop,"Every Ghetto, Every City",Lauryn Hill,15,Cm
hiphop.00040.wav,hiphop,Ex-Factor,Lauryn Hill,9,F#
hiphop.00041.wav,hiphop,"Dog Sh*t (feat. Ol' Dirty Bastard, RZA & Method Man)",Wu-Tang Clan,16,C#m
hiphop.00042.wav,hiphop,Triumph,Wu-Tang Clan,17,Dm
hiphop.00043.wav,hiphop,Anything Can Happen,Wyclef Jean,0,A
hiphop.00044.wav,hiphop,"Guantanamera (feat. Lauryn Hill, Celia Cruz & Jeni Fujita)",Wyclef Jean,10,G
hiphop.00045.wav,hiphop,"Every Ghetto, Every City",Lauryn Hill,15,Cm
hiphop.00046.wav,hiphop,Check the Rhime,A Tribe Called Quest,14,Bm
hiphop.00047.wav,hiphop,Award Tour (feat. Trugoy the Dove),A Tribe Called Quest,17,Dm
hiphop.00048.wav,hiphop,Can I Kick It?,A Tribe Called Quest,3,C
hiphop.00049.wav,hiphop,Scenario,A Tribe Called Quest,0,A
hiphop.00050.wav,hiphop,Electric Relaxation,A Tribe Called Quest,6,D#
hiphop.00051.wav,hiphop,Luck of Lucien,A Tribe Called Quest,12,Am
hiphop.00052.wav,hiphop,Talk Much (David Morales Mix),Temper Temper,1,A#
hiphop.00053.wav,hiphop,The Right One,Young MC,13,A#m
hiphop.00054.wav,hiphop,The Um Dee Dum Song,Young MC,-1,unknown/modulation
hiphop.00055.wav,hiphop,I Wanna Get High,Cypress Hill,18,D#m
hiphop.00056.wav,hiphop,I Ain't Goin' Out Like That,Cypress Hill,-1,unknown/modulation
hiphop.00057.wav,hiphop,Lick a Shot,Cypress Hill,-1,unknown/modulation
hiphop.00058.wav,hiphop,3 Lil' Putos,Cypress Hill,-1,unknown/modulation
hiphop.00059.wav,hiphop,Hits from the Bong,Cypress Hill,7,E
hiphop.00060.wav,hiphop,"What Go Around Come Around, Kid",Cypress Hill,2,B
hiphop.00061.wav,hiphop,A to the K,Cypress Hill,-1,unknown/modulation
hiphop.00062.wav,hiphop,Keeping It Moving,A Tribe Called Quest,19,Em
hiphop.00063.wav,hiphop,Find a Way,A Tribe Called Quest,-1,unknown/modulation
hiphop.00064.wav,hiphop,Sucka N***a,A Tribe Called Quest,13,A#m
hiphop.00065.wav,hiphop,Check the Rhime,A Tribe Called Quest,14,Bm
hiphop.00066.wav,hiphop,Bonita Applebum (includes 'Can I Kick It' Intro),A Tribe Called Quest,13,A#m
hiphop.00067.wav,hiphop,Award Tour (feat. Trugoy the Dove),A Tribe Called Quest,12,Am
hiphop.00068.wav,hiphop,Can I Kick It?,A Tribe Called Quest,3,C
hiphop.00069.wav,hiphop,Scenario,A Tribe Called Quest,12,Am
hiphop.00070.wav,hiphop,Buggin' Out,A Tribe Called Quest,1,A#
hiphop.00071.wav,hiphop,If the Papes Come,A Tribe Called Quest,-1,unknown/modulation
hiphop.00072.wav,hiphop,Electric Relaxation,A Tribe Called Quest,-1,unknown/modulation
hiphop.00073.wav,hiphop,Jazz (We've Got),A Tribe Called Quest,14,Bm
hiphop.00074.wav,hiphop,I Left My Wallet In El Segundo (Vampire Mix),A Tribe Called Quest,17,Dm
hiphop.00075.wav,hiphop,Stressed Out (feat. Faith Evans) [LP Version],A Tribe Called Quest,-1,unknown/modulation
hiphop.00076.wav,hiphop,My Baby (feat. Da Angels),50 Cent,14,Bm
hiphop.00077.wav,hiphop,What's It Gonna Be?! (feat. Janet Jackson),Busta Rhymes,6,D#
hiphop.00078.wav,hiphop,My Baby (feat. Da Angels),50 Cent,14,Bm
hiphop.00079.wav,hiphop,The Real Slim Shady,Eminem,18,D#m
hiphop.00080.wav,hiphop,Freestyle (Gone Crazy),Eminem,23,G#m
hiphop.00081.wav,hiphop,Contract On the World Love Jam (Instrumental),Public Enemy,15,Cm
hiphop.00082.wav,hiphop,Brothers Gonna Work It Out,Public Enemy,13,A#m
hiphop.00083.wav,hiphop,911 Is A Joke,Public Enemy,14,Bm
hiphop.00084.wav,hiphop,Incident At 66.6 FM (Instrumental),Public Enemy,-1,unknown/modulation
hiphop.00085.wav,hiphop,Te Amo,Makano,-1,unknown/modulation
hiphop.00086.wav,hiphop,Pollywanacraka,Public Enemy,15,Cm
hiphop.00087.wav,hiphop,Anti-N****r Machine,Public Enemy,15,Cm
hiphop.00088.wav,hiphop,Burn Hollywood Burn,Public Enemy,-1,unknown/modulation
hiphop.00089.wav,hiphop,Power To the People,Public Enemy,15,Cm
hiphop.00090.wav,hiphop,Who Stole the Soul?,Public Enemy,20,Fm
hiphop.00091.wav,hiphop,Fear of a Black Planet,Public Enemy,12,Am
hiphop.00092.wav,hiphop,Revolutionary Generation,Public Enemy,12,Am
hiphop.00093.wav,hiphop,"Can't Do Nuttin' For Ya, Man!",Public Enemy,19,Em
hiphop.00094.wav,hiphop,Reggie Jax,Public Enemy,22,Gm
hiphop.00095.wav,hiphop,Leave This Off Your Fu*Kin Charts (Instrumental),Public Enemy,-1,unknown/modulation
hiphop.00096.wav,hiphop,B Side Wins Again,Public Enemy,19,Em
hiphop.00097.wav,hiphop,War At 33 1/3,Public Enemy,18,D#m
hiphop.00098.wav,hiphop,Fight The Power,Public Enemy,17,Dm
hiphop.00099.wav,hiphop,Let's Stay Together (Together Forever) [feat. Jagged Edge],Run-DMC,22,Gm
jazz.00000.wav,jazz,"On the Town, 3 Dance Episodes: I. Dance of the Great Lover. Allegro pesante (Live)",Israel Philharmonic Orchestra & Leonard Bernstein,-1,unknown/modulation
jazz.00001.wav,jazz,Symphonic Dances from West Side Story: I. Prologue (Live),Los Angeles Philharmonic & Leonard Bernstein,8,F
jazz.00002.wav,jazz,'Round Midnight,James Carter,18,D#m
jazz.00003.wav,jazz,You Never told Me That You Care,James Carter,14,Bm
jazz.00004.wav,jazz,The Intimacy of My Woman's Beautiful Eyes,James Carter,17,Dm
jazz.00005.wav,jazz,1944 Stomp,James Carter,11,G#
jazz.00006.wav,jazz,The Stevedore's Serenade,James Carter,2,B
jazz.00007.wav,jazz,Born to Be Blue,James Carter,13,A#m
jazz.00008.wav,jazz,Deep Throat Blues,James Carter,6,D#
jazz.00009.wav,jazz,A Ballad for a Doll,James Carter,-1,unknown/modulation
jazz.00010.wav,jazz,Eventide,James Carter,22,Gm
jazz.00011.wav,jazz,Lonnie's Lament (Live),Joe Lovano,15,Cm
jazz.00012.wav,jazz,Reflections (Live),Joe Lovano,20,Fm
jazz.00013.wav,jazz,Little Willie Leaps (Live),Joe Lovano,8,F
jazz.00014.wav,jazz,This Is All I Ask (Live),Joe Lovano,3,C
jazz.00015.wav,jazz,26-2 (Live),Joe Lovano,8,F
jazz.00016.wav,jazz,Duke Ellington Sound of Love (Live),Joe Lovano,-1,unknown/modulation
jazz.00017.wav,jazz,Sounds of Joy (Live),Joe Lovano,6,D#
jazz.00018.wav,jazz,Fort Worth (Live),Joe Lovano,22,Gm
jazz.00019.wav,jazz,Birds of Springtimes Gone By (Live),Joe Lovano,-1,unknown/modulation
jazz.00020.wav,jazz,I Can't Get Started (Live),Joe Lovano,0,A
jazz.00021.wav,jazz,Uprising (Live),Joe Lovano,-1,unknown/modulation
jazz.00022.wav,jazz,Sail Away (Live),Joe Lovano,6,D#
jazz.00023.wav,jazz,Blues Not to Lose (Live),Joe Lovano,16,C#m
jazz.00024.wav,jazz,Song and Dance (Live),Joe Lovano,22,Gm
jazz.00025.wav,jazz,Roused About,Branford Marsalis,21,F#m
jazz.00026.wav,jazz,The Beautyful Ones Are Not Yet Born,Branford Marsalis Trio,17,Dm
jazz.00027.wav,jazz,Xavier's Lair,Branford Marsalis Trio,-1,unknown/modulation
jazz.00028.wav,jazz,Cain & Abel,Branford Marsalis Trio,-1,unknown/modulation
jazz.00029.wav,jazz,Citizen Tain,Branford Marsalis Trio,-1,unknown/modulation
jazz.00030.wav,jazz,Gilligan's Isle,Branford Marsalis Trio,17,Dm
jazz.00031.wav,jazz,Dewey Baby,Branford Marsalis Trio,-1,unknown/modulation
jazz.00032.wav,jazz,Beat's Remark,Branford Marsalis Trio,14,Bm
jazz.00033.wav,jazz,Body and Soul,Coleman Hawkins,4,C#
jazz.00034.wav,jazz,Dinah,Lionel Hampton,11,G#
jazz.00035.wav,jazz,April In Paris,Coleman Hawkins & Manny Albam,8,F
jazz.00036.wav,jazz,Sugar Foot Stomp,Fletcher Henderson,1,A#
jazz.00037.wav,jazz,I've Got the World On a String,"Henry ""Red"" Allen",4,C#
jazz.00038.wav,jazz,Under Paris Skies,Coleman Hawkins,20,Fm
jazz.00039.wav,jazz,When Lights Are Low,Lionel Hampton,11,G#
jazz.00040.wav,jazz,She's Funny That Way,Coleman Hawkins and His Orchestra,11,G#
jazz.00041.wav,jazz,The Sheik of Araby,Coleman Hawkins All Star Octet,6,D#
jazz.00042.wav,jazz,Say It Isn't So,Coleman Hawkins & His 52nd Street All Stars,1,A#
jazz.00043.wav,jazz,I Love Paris,Coleman Hawkins & Manny Albam and His Orchestra,3,C
jazz.00044.wav,jazz,Sweet Lorraine,"Henry ""Red"" Allen",-1,unknown/modulation
jazz.00045.wav,jazz,How Strange,Coleman Hawkins and His Orchestra,3,C
jazz.00046.wav,jazz,Spotlite,Coleman Hawkins,6,D#
jazz.00047.wav,jazz,Unknown Title,Unknown Artist,-1,unknown/modulation
jazz.00048.wav,jazz,Unknown Title,Unknown Artist,-1,unknown/modulation
jazz.00049.wav,jazz,April In Paris (feat. Clifford Brown),Sarah Vaughan,8,F
jazz.00050.wav,jazz,Unknown Title,Unknown Artist,22,Gm
jazz.00051.wav,jazz,Body and Soul,Coleman Hawkins,-1,unknown/modulation
jazz.00052.wav,jazz,Dear Rudy (feat. Antonio Hart & Bill Cunliffe),Terell Stafford,3,C
jazz.00053.wav,jazz,Dinah,Lionel Hampton,11,G#
jazz.00054.wav,jazz,,,-1,unknown/modulation
jazz.00055.wav,jazz,April In Paris,Coleman Hawkins & Manny Albam,8,F
jazz.00056.wav,jazz,For Adults Only,Joris Teepe Quintet,-1,unknown/modulation
jazz.00057.wav,jazz,There Will Never Be Another You,Billy Byers and His Orchestra & Coleman Hawkins,11,G#
jazz.00058.wav,jazz,Sugar Foot Stomp,Fletcher Henderson,1,A#
jazz.00059.wav,jazz,Georgia,Charles Lloyd,6,D#
jazz.00060.wav,jazz,I've Got the World On a String,"Henry ""Red"" Allen",4,C#
jazz.00061.wav,jazz,You're Looking at Me,"Johnny O'Neal, Dave Young & Terry Clarke",13,A#m
jazz.00062.wav,jazz,Under Paris Skies,Coleman Hawkins,20,Fm
jazz.00063.wav,jazz,I'll Never Be the Same,"Ahmed Abdullah, Marshall Allen, Clifford Barbaro, John Gilmore, Gilmore, Tyrone Hill, Ron Mcbee, Sun Ra, Sun Ra Arkestra, Knoel Scott, Jorge Silva & June Tyson",8,F
jazz.00064.wav,jazz,"Jeepers, Creepers",Lester Young,3,C
jazz.00065.wav,jazz,When Lights Are Low,Lionel Hampton,11,G#
jazz.00066.wav,jazz,Unknown Title,Unknown Artist,-1,unknown/modulation
jazz.00067.wav,jazz,She's Funny That Way,Coleman Hawkins and His Orchestra,11,G#
jazz.00068.wav,jazz,Say It Isn't So,Coleman Hawkins & His 52nd Street All Stars,8,F
jazz.00069.wav,jazz,I Love Paris,Coleman Hawkins & Manny Albam and His Orchestra,3,C
jazz.00070.wav,jazz,Sweet Lorraine,"Henry ""Red"" Allen",8,F
jazz.00071.wav,jazz,How Strange,Coleman Hawkins and His Orchestra,3,C
jazz.00072.wav,jazz,Spotlite,Coleman Hawkins,6,D#
jazz.00073.wav,jazz,"Scrapple From The Apple (feat. Bud Powell, Pierre Michelot & Kenny Clarke)",Dexter Gordon,8,F
jazz.00074.wav,jazz,"Willow Weep For Me (feat. Bud Powell, Pierre Michelot & Kenny Clarke)",Dexter Gordon,10,G
jazz.00075.wav,jazz,"Broadway (feat. Bud Powell, Pierre Michelot & Kenny Clarke)",Dexter Gordon,1,A#
jazz.00076.wav,jazz,"Stairway To The Stars (feat. Bud Powell, Pierre Michelot & Kenny Clarke)",Dexter Gordon,3,C
jazz.00077.wav,jazz,"A Night In Tunisia (feat. Bud Powell, Pierre Michelot & Kenny Clarke)",Dexter Gordon,8,F
jazz.00078.wav,jazz,Our Love Is Here To Stay,Dexter Gordon,8,F
jazz.00079.wav,jazz,Sister Cheryl,Tony Williams,7,E
jazz.00080.wav,jazz,Life of the Party,Tony Williams,17,Dm
jazz.00081.wav,jazz,Geo Rose,Tony Williams,17,Dm
jazz.00082.wav,jazz,The Slump,Tony Williams,10,G
jazz.00083.wav,jazz,Red Mask,Tony Williams,-1,unknown/modulation
jazz.00084.wav,jazz,Juicy Fruit,Tony Williams,22,Gm
jazz.00085.wav,jazz,Crystal Palace,Tony Williams,18,D#m
jazz.00086.wav,jazz,Blackbird,Tony Williams,10,G
jazz.00087.wav,jazz,So What,Miles Davis,17,Dm
jazz.00088.wav,jazz,Freddie Freeloader,Miles Davis,1,A#
jazz.00089.wav,jazz,Blue In Green,Miles Davis,17,Dm
jazz.00090.wav,jazz,All Blues,Miles Davis,17,Dm
jazz.00091.wav,jazz,Flamenco Sketches,Miles Davis,-1,unknown/modulation
jazz.00092.wav,jazz,Flamenco Sketches (Alternate Take),Miles Davis,3,C
jazz.00093.wav,jazz,Brazilian Affair,Bob Mintzer Big Band,-1,unknown/modulation
jazz.00094.wav,jazz,Miles Ahead,Joe Henderson,3,C
jazz.00095.wav,jazz,Joshua,Joe Henderson,3,C
jazz.00096.wav,jazz,Pfrancing (No Blues),Joe Henderson,14,Bm
jazz.00097.wav,jazz,Flamenco Sketches,Joe Henderson,-1,unknown/modulation
jazz.00098.wav,jazz,Milestones,Joe Henderson,-1,unknown/modulation
jazz.00099.wav,jazz,Teo,Joe Henderson,20,Fm
metal.00000.wav,metal,Mindtraveller,Falconer,22,Gm
metal.00001.wav,metal,Beyond the Black Hole,Gamma Ray,18,D#m
metal.00002.wav,metal,Flight of Icarus,Iron Maiden,21,F#m
metal.00003.wav,metal,Metal Thrashing Mad,Anthrax,12,Am
metal.00004.wav,metal,Of Chaos and Eternal Night,Dark Tranquillity,22,Gm
metal.00005.wav,metal,Wasted Years (2015 Remaster),Iron Maiden,19,Em
metal.00006.wav,metal,Theatre of Pain (Remastered 2007),Blind Guardian,13,A#m
metal.00007.wav,metal,Die By My Hand,Coroner,21,F#m
metal.00008.wav,metal,Balls to the Wall,Accept,19,Em
metal.00009.wav,metal,Angel's Retreat,Tvangeste,17,Dm
metal.00010.wav,metal,My Faeryland Forgotten,Dark Tranquillity,-1,unknown/modulation
metal.00011.wav,metal,Unknown Title,Unknown Artist,-1,unknown/modulation
metal.00012.wav,metal,"Away, Delight, Away",Dark Tranquillity,12,Am
metal.00013.wav,metal,Of Chaos and Eternal Night,Dark Tranquillity,12,Am
metal.00014.wav,metal,With the Flaming Shades of Fall,Dark Tranquillity,14,Bm
metal.00015.wav,metal,Nightfall By the Shore of Time,Dark Tranquillity,-1,unknown/modulation
metal.00016.wav,metal,Disciple,Slayer,16,C#m
metal.00017.wav,metal,Angel Of Death,Slayer,18,D#m
metal.00018.wav,metal,Darkness of Christ,Slayer,16,C#m
metal.00019.wav,metal,Piece By Piece,Slayer,18,D#m
metal.00020.wav,metal,Necrophobic,Slayer,23,G#m
